"Id","Name","ProductCode","Description","IsActive","Family","CurrencyIsoCode","ExternalDataSourceId","ExternalId","DisplayUrl","QuantityUnitOfMeasure","IsDeleted","IsArchived","StockKeepingUnit","SBQQ__AssetConversion__c","SBQQ__BatchQuantity__c","SBQQ__BlockPricingField__c","SBQQ__Component__c","SBQQ__CompoundDiscountRate__c","SBQQ__ConfigurationEvent__c","SBQQ__ConfigurationFieldSet__c","SBQQ__ConfigurationFields__c","SBQQ__ConfigurationFormTitle__c","SBQQ__ConfigurationType__c","SBQQ__ConfigurationValidator__c","SBQQ__ConfiguredCodePattern__c","SBQQ__ConfiguredDescriptionPattern__c","SBQQ__CostEditable__c","SBQQ__CostSchedule__c","SBQQ__CustomConfigurationPage__c","SBQQ__CustomConfigurationRequired__c","SBQQ__CustomerCommunityAvailability__c","SBQQ__DefaultPricingTable__c","SBQQ__DefaultQuantity__c","SBQQ__DescriptionLocked__c","SBQQ__DiscountCategory__c","SBQQ__DiscountSchedule__c","SBQQ__DynamicPricingConstraint__c","SBQQ__ExcludeFromMaintenance__c","SBQQ__ExcludeFromOpportunity__c","SBQQ__GenerateContractedPrice__c","SBQQ__HasConfigurationAttributes__c","SBQQ__Hidden__c","SBQQ__HidePriceInSearchResults__c","SBQQ__IncludeInMaintenance__c","SBQQ__NewQuoteGroup__c","SBQQ__NonDiscountable__c","SBQQ__NonPartnerDiscountable__c","SBQQ__OptionLayout__c","SBQQ__OptionSelectionMethod__c","SBQQ__Optional__c","SBQQ__PriceEditable__c","SBQQ__PricingMethodEditable__c","SBQQ__PricingMethod__c","SBQQ__ProductPictureID__c","SBQQ__QuantityEditable__c","SBQQ__QuantityScale__c","SBQQ__ReconfigurationDisabled__c","SBQQ__RenewalProduct__c","SBQQ__SortOrder__c","SBQQ__Specifications__c","SBQQ__SubscriptionBase__c","SBQQ__SubscriptionCategory__c","SBQQ__SubscriptionPercent__c","SBQQ__SubscriptionPricing__c","SBQQ__SubscriptionTarget__c","SBQQ__SubscriptionTerm__c","SBQQ__SubscriptionType__c","SBQQ__Taxable__c","SBQQ__TermDiscountLevel__c","SBQQ__TermDiscountSchedule__c","SBQQ__UpgradeCredit__c","SBQQ__UpgradeSource__c","SBQQ__UpgradeTarget__c","Product_Line__c","U_s_Occupied__c","Configuration__c","Custom_Product__c","SBQQ__AssetAmendmentBehavior__c","SBQQ__BillingFrequency__c","IsServer__c","IsCustomProduct__c","Product_Type__c","Business_Solution__c","Deployment_Options__c","SBQQ__BillingType__c","SBQQ__ChargeType__c","Server_Replacements__c","Commercial_Segment__c","SBQQ__ExternallyConfigurable__c","Help__c","Help_Text__c","help_link__c","Length__c","SBQQ__TaxCode__c","SBQQ__UpgradeRatio__c","Manager_Discount_Threshold__c","Finance_Discount_Threshold__c"
"01t1N00000EURMcQAP","Memory Mirroring","CONFIG MM","Memory configured for maximum fault tolerance","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","false","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List",,,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000EURMDQA5","Windows Server Datacenter - Monthly","WIN SDATA-M","Windows Server Datacenter edition is designed for organizations with large workloads and heavily virtualized server environments.","true","Software","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,"Standard","1.0","false",,,,"false","false",,"false","false","false","true","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List","Software",,"Fixed Price",,"1.0","Renewable","false",,,,,,"Operating System",,,"false",,"Monthly","false","false","Software",,,"Advance","Recurring",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"20.0","30.0"
"01t1N00000EURMdQAP","Annual Maintenance","S-TE-MAINT","Upgrade, Bug Fixes, and Patches for Perpetual Licenses. 15% of Licensing","true","Services","USD",,,,,"false","false",,"One per quote line",,"Quantity","false",,,,,,,,,,"false",,,"false",,"Standard","1.0","false",,,,"true","false",,"false","false","false","false","false","false","false",,"Click","false","false","false","List",,"true",,"false",,,,"Net","Software","15.0","Percent Of Total",,"12.0","Renewable","false",,,,,,,,,"false",,"Annual","false","false","Software Maintenance",,,"Advance","Recurring",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"10.0","20.0"
"01t1N00000EURMEQA5","SUSE Linux Enterprise Server","SUSE","SUSE Linux Enterprise Server, deploying highly available enterprise-class IT services in mixed IT environments with best-of-breed performance and reduced risk.","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","true","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List","Software",,,,,"Renewable","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000EURMeQAP","Premium Maintenance","S-TE-PMAIN","Upgrade, Bug Fixes, and Patched for Perpetual Licenses. Early Access to BETA Releases. Upgrade and Patch Assistance. 20% of Licensing","true","Services","USD",,,,,"false","false",,"One per quote line",,"Quantity","false",,,,,,,,,,"false",,,"false",,"Standard","1.0","false",,,,"true","false",,"false","false","false","false","false","false","false",,"Click","false","false","false","List",,"true",,"false",,,,"Net","Software","20.0","Percent Of Total",,"12.0","Renewable","false",,,,,,,,,"false",,"Annual","false","false","Software Maintenance",,,"Advance","Recurring",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"10.0","20.0"
"01t1N00000EURMFQA5","Project Cost Tracking","S-TE-COST","Module to allow users to track project costs and ensure on-time project delivery.","true","Software","USD",,,,,"false","false",,"One per quote line",,"Quantity","false",,,,,,,,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","false","false","false","false",,"Click","false","false","false","List",,"true",,"false",,,,"List",,,"Fixed Price",,"12.0","Renewable","true",,,,,,,,,"false",,"Annual","false","false","Software",,,"Advance","Recurring",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"20.0","30.0"
"01t1N00000EURMGQA5","T&E Reporting Training Portal for End Users","S-TE-FTP","Online Time and Expense Finance and Reporting training for end users includes education and certification modules. Annual Subscription.","true","Services","USD",,,,,"false","false",,"One per quote line",,"Quantity","false",,,,,,,,,,"false",,,"false",,"Standard","1.0","false",,,,"false","false",,"false","false","false","false","false","true","false",,"Click","false","false","false","List",,"true",,"false",,,,"List",,,"Fixed Price",,"12.0","Renewable","false",,,,,,,,,"false",,"Annual","false","false","Training",,,"Advance","Recurring",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"10.0","20.0"
"01t1N00000EURMHQA5","T&E Training Portal for End Users","S-TE-UTP","Online Time and Expense training for end users includes education and certification modules. Annual Subscription.","true","Services","USD",,,,,"false","false",,"One per quote line",,"Quantity","false",,,,,,,,,,"false",,,"false",,"Standard","1.0","false",,,,"false","false",,"false","false","false","false","false","true","false",,"Click","false","false","false","List",,"true",,"false",,,,"List",,,"Fixed Price",,"12.0","Renewable","false",,,,,,,,,"false",,"Annual","false","false","Training",,,"Advance","Recurring",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"10.0","20.0"
"01t1N00000EURMhQAP","30 Day - Late Fee","CPQB-LF30",,"true","Custom","USD",,,,,"false","false",,"One per quote line",,"Quantity","false",,,,,,,,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","false","false","false","false",,"Click","false","false","false","List",,"true",,"false",,,,"List",,,,,,"Renewable","false",,,,,,,,,"false","Allow Refund",,"false","false",,,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"0.0","0.0"
"01t1N00000EURMIQA5","Annual Hosting Fee","SV-TE-HOST","Teir 3+ Colocation Services with 99.5% Uptime","true","Services","USD",,,,,"false","false",,"One per quote line",,"Quantity","false",,,,,,,,,,"false",,,"false",,"Standard","1.0","false",,,,"false","false",,"false","false","false","false","false","false","false",,"Click","false","false","false","List",,"true",,"false",,,,"List",,,"Fixed Price",,"12.0","Renewable","false",,,,,,,,,"false",,"Annual","false","false","Professional Services",,,"Advance","Recurring",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"10.0","20.0"
"01t1N00000EURMJQA5","Roof Fan Tray 600mm - 120V","BSSA-4305","Roof Fan Tray promotes bottom to top airflow for an enclosure in zero U of space. It cools by exhausting heat out of the roof of the rack.","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","true","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List","Hardware",,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000EURMKQA5","Roof Fan Tray 600mm - 208V","BSSA-4307","Roof Fan Tray promotes bottom to top airflow for an enclosure in zero U of space. It cools by exhausting heat out of the roof of the rack.","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","true","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List","Hardware",,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000EURMLQA5","Vertical Fiber Organizer","CMPC-5883","These accessories offer the proper cable management options to meet varying needs.","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","false","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List",,,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000EURMMQA5","Horizontal Cable Organizer","CMPC-5885","These accessories offer the proper cable management options to meet varying needs.�_","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","false","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List",,,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000EURMNQA5","Horizontal Cable Organizer with Brush Strip","CMPC-5886","These accessories offer the proper cable management options to meet varying needs.�_","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","false","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List",,,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000EURMOQA5","TPM 1.2 FIPS","TPM 12","Trusted Platform Module to provide Root Key SRK RSA-2048 encryption","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","false","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List",,,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000EURMPQA5","TPM 2.0 FIPS","TPM 20","Trusted Platform Module that provides RNG, RSA, SHA-1, SHA-246 encryption","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","false","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List",,,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000EURMQQA5","Intel Xeon E5-2637 v4 3.5GHz,15M Cache,9.60GT/s 4C/8T (135W)","INTEL E5-2637","Designed for software defined infrastructure supercharged for efficiency, performance, and agile services delivery across cloud-native and traditional applications.","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","true","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List","Hardware",,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000EURMRQA5","Intel Xeon E5-2643 v4 3.4GHz,20M Cache,9.60GT/s 6C/12T (135W)","INTEL E5-2643","Designed for software defined infrastructure supercharged for efficiency, performance, and agile services delivery across cloud-native and traditional applications.","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","false","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List",,,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000EURMSQA5","Intel E5-2690 v4 2.6GHz,35M Cache,9.60GT/s 14C/28T (135W)","INTEL E5-2690","Designed for software defined infrastructure supercharged for efficiency, performance, and agile services delivery across cloud-native and traditional applications.","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","false","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List",,,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000EURMTQA5","Intel Xeon E5-2698 v4 2.2GHz,50M Cache,9.60GT/s 20C/40T (135W)","INTEL E5-2698","Designed for software defined infrastructure supercharged for efficiency, performance, and agile services delivery across cloud-native and traditional applications.","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","true","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List","Hardware",,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000EURMUQA5","Intel Xeon E5-2603 v4 1.7GHz,15M Cache,6.4GT/s QPI,Turbo,HT 6C/6T (85W)","INTEL E5-2603","Designed for software defined infrastructure supercharged for efficiency, performance, and agile services delivery across cloud-native and traditional applications.","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","false","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List",,,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000EURMVQA5","Intel E5-2650 v4 2.2GHz,30M Cache,9.60GT/s QPI,Turbo,HT,12C/24T (105W)","INTEL E5-2650","Designed for software defined infrastructure supercharged for efficiency, performance, and agile services delivery across cloud-native and traditional applications.","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","false","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List",,,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000EURMWQA5","Intel Xeon E5-2660 v4 2.0GHz,35M Cache,9.60GT/s QPI,Turbo,HT,14C/28T (105W)","INTEL E5-2660","Designed for software defined infrastructure supercharged for efficiency, performance, and agile services delivery across cloud-native and traditional applications.","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","true","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List","Hardware",,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000EURMXQA5","Intel E5-2680 v4 2.4GHz,35M Cache,9.60GT/s QPI,Turbo,HT,14C/28T (120W)","INTEL E5-2680","Designed for software defined infrastructure supercharged for efficiency, performance, and agile services delivery across cloud-native and traditional applications.","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","false","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List",,,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000EURMYQA5","Intel E5-2695 v4 2.1GHz,45M Cache,9.60GT/s QPI,Turbo,HT,18C/36T (120W)","INTEL E5-2695","Designed for software defined infrastructure supercharged for efficiency, performance, and agile services delivery across cloud-native and traditional applications.","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","false","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List",,,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000EURMZQA5","Performanced Optimized","CONFIG PO","Memory configured for performance","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Disabled",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","false","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List",,,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000KL6KvQAL","32GB RDIMM, 2133MT/s","MEM 32GB","32GB RDIMM, 2133MT/s, Dual Rank, x4 Data Width (cloned)","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Allowed",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","true","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List","Hardware",,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000KL6KwQAL","128 GB","128 GB","128 GB Modified","false","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","false",,"Always",,,,"Required",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","false","false","false","false",,"Click","false","false","false","List",,"true",,"false",,,,"List",,,,,,"Renewable","false",,,,,,"Server Slot",,,"false","Default",,"false","false","Hardware","Manage Time and Expenses",,,,,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,,
"01t1N00000KLMz0QAH","32GB RDIMM, 2133MT/s","MEM 32GB","32GB RDIMM, 2133MT/s, Dual Rank, x4 Data Width (cloned)","true","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","true",,,,,,"Allowed",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","true","false","false","false","Tabs","Click","false","false","false","List",,"true",,"false",,,,"List","Hardware",,,,,"One-time","false",,,,,,,,,"false","Allow Refund",,"false","false","Hardware",,,,"One-Time",,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,"15.0","25.0"
"01t1N00000KLMz1QAH","128 GB","128 GB","128 GB Modified","false","Hardware","USD",,,,,"false","false",,"One per quote line",,"Quantity","false",,"Always",,,,"Required",,,,"false",,,"false",,,"1.0","false",,,,"false","false",,"false","false","false","false","false","false","false",,"Click","false","false","false","List",,"true",,"false",,,,"List",,,,,,"Renewable","false",,,,,,"Server Slot",,,"false","Default",,"false","false","Hardware","Manage Time and Expenses",,,,,,"false","<a href="" "" target=""blank""><img src=""/img/icon/livechattranscript32.png"" alt=""Help"" style=""height:32px; width:32px;"" border=""0""/></a>",,,,,,,
